LAMMPS data file via write_data, version 29 Oct 2020, timestep = 0

13824 atoms
4 atom types

-0.5533902330182564 66.40682796219076 xlo xhi
-0.5217413152128171 62.60895782553804 ylo yhi
-0.4518412331782038 54.220947981384455 zlo zhi

Masses

1 180.947
2 92.90600000000001
3 95.94
4 183.84

Atoms # atomic

1 2 0.9223170550304278 14.347886168352467 2.259206165891019 0 0 0
2 1 0.9223170550304269 14.347886168352467 6.777618497673057 0 0 0
3 1 0.9223170550304278 14.347886168352467 11.296030829455095 0 0 0
4 3 0.9223170550304269 10.43482630425634 0.0 0 0 0
5 3 0.9223170550304269 10.43482630425634 4.518412331782038 0 0 0
6 1 0.0 11.739179592288382 2.259206165891019 0 0 0
7 4 2.7669511650912817 11.739179592288384 2.259206165891019 0 0 0
8 3 1.8446341100608548 13.043532880320424 0.0 0 0 0
9 4 4.6115852751521365 13.043532880320425 0.0 0 0 0
10 3 0.9223170550304269 10.43482630425634 9.036824663564076 0 0 0
11 3 0.0 11.739179592288382 6.777618497673057 0 0 0
12 3 2.766951165091281 11.739179592288384 6.777618497673057 0 0 0
13 4 1.8446341100608548 13.043532880320424 4.518412331782038 0 0 0
14 4 4.611585275152135 13.043532880320424 4.518412331782038 0 0 0
15 3 3.6892682201217095 14.347886168352467 2.259206165891019 0 0 0
16 4 6.45621938521299 14.347886168352467 2.259206165891019 0 0 0
17 2 0.0 11.739179592288382 11.296030829455095 0 0 0
18 1 2.7669511650912817 11.739179592288384 11.296030829455095 0 0 0
19 4 1.8446341100608548 13.043532880320424 9.036824663564076 0 0 0
20 1 4.6115852751521365 13.043532880320424 9.036824663564076 0 0 0
21 1 3.6892682201217095 14.347886168352467 6.777618497673057 0 0 0
22 2 6.45621938521299 14.347886168352467 6.777618497673057 0 0 0
23 1 3.6892682201217095 14.347886168352467 11.296030829455095 0 0 0
24 2 6.45621938521299 14.347886168352467 11.296030829455095 0 0 0
25 1 0.9223170550304274 6.521766440160212 2.259206165891019 0 0 0
26 3 0.0 7.826119728192255 0.0 0 0 0
27 3 2.7669511650912817 7.826119728192254 0.0 0 0 0
28 3 0.9223170550304274 6.521766440160212 6.777618497673057 0 0 0
29 3 0.0 7.826119728192255 4.518412331782038 0 0 0
30 4 2.7669511650912817 7.826119728192255 4.518412331782038 0 0 0
31 3 1.8446341100608543 9.130473016224297 2.259206165891019 0 0 0
32 1 4.6115852751521365 9.130473016224297 2.259206165891019 0 0 0
33 4 3.689268220121709 10.43482630425634 0.0 0 0 0
34 1 6.456219385212991 10.43482630425634 0.0 0 0 0
35 3 0.9223170550304269 6.521766440160212 11.296030829455095 0 0 0
36 4 -4.440892098500626e-16 7.826119728192255 9.036824663564076 0 0 0
37 2 2.7669511650912817 7.826119728192254 9.036824663564076 0 0 0
38 4 1.8446341100608543 9.130473016224297 6.777618497673057 0 0 0
39 3 4.611585275152136 9.130473016224297 6.777618497673057 0 0 0
40 4 3.689268220121709 10.43482630425634 4.518412331782038 0 0 0
41 3 6.456219385212989 10.434826304256339 4.518412331782038 0 0 0
42 1 5.533902330182563 11.739179592288382 2.259206165891019 0 0 0
43 1 7.378536440243417 13.043532880320424 0.0 0 0 0
44 2 1.8446341100608543 9.130473016224297 11.296030829455095 0 0 0
45 3 4.6115852751521365 9.130473016224297 11.296030829455095 0 0 0
46 2 3.689268220121709 10.43482630425634 9.036824663564076 0 0 0
47 2 6.456219385212991 10.434826304256339 9.036824663564076 0 0 0
48 4 5.533902330182563 11.739179592288384 6.777618497673057 0 0 0
49 4 7.378536440243417 13.043532880320425 4.518412331782038 0 0 0
50 2 5.533902330182563 11.739179592288384 11.296030829455095 0 0 0
51 3 7.378536440243417 13.043532880320425 9.036824663564076 0 0 0
52 1 0.9223170550304273 2.608706576064085 0.0 0 0 0
53 1 0.922317055030427 2.608706576064085 4.518412331782038 0 0 0
54 1 0.0 3.9130598640961276 2.259206165891019 0 0 0
55 3 2.7669511650912817 3.9130598640961276 2.259206165891019 0 0 0
56 4 1.8446341100608545 5.21741315212817 0.0 0 0 0
57 4 4.6115852751521365 5.21741315212817 0.0 0 0 0
58 1 0.9223170550304275 2.608706576064085 9.036824663564076 0 0 0
59 4 0.0 3.9130598640961276 6.777618497673057 0 0 0
60 3 2.7669511650912817 3.9130598640961276 6.777618497673057 0 0 0
61 3 1.8446341100608545 5.21741315212817 4.518412331782038 0 0 0
62 4 4.6115852751521365 5.21741315212817 4.518412331782038 0 0 0
63 1 3.6892682201217086 6.521766440160213 2.259206165891019 0 0 0
64 3 6.456219385212991 6.521766440160213 2.259206165891019 0 0 0
65 4 5.533902330182563 7.826119728192255 0.0 0 0 0
66 4 -2.220446049250313e-16 3.913059864096127 11.296030829455095 0 0 0
67 1 2.7669511650912813 3.9130598640961276 11.296030829455095 0 0 0
68 4 1.844634110060854 5.21741315212817 9.036824663564076 0 0 0
69 4 4.6115852751521365 5.21741315212817 9.036824663564076 0 0 0
70 3 3.6892682201217086 6.521766440160212 6.777618497673057 0 0 0
71 1 6.45621938521299 6.521766440160213 6.777618497673057 0 0 0
72 2 5.533902330182563 7.826119728192255 4.518412331782038 0 0 0
73 4 7.378536440243418 9.130473016224297 2.259206165891019 0 0 0
74 4 3.6892682201217086 6.521766440160213 11.296030829455095 0 0 0
75 2 6.456219385212991 6.521766440160213 11.296030829455095 0 0 0
76 3 5.533902330182563 7.826119728192255 9.036824663564076 0 0 0
77 3 7.378536440243418 9.130473016224297 6.777618497673057 0 0 0
78 3 7.378536440243418 9.130473016224297 11.296030829455095 0 0 0
79 3 0.0 0.0 0.0 0 0 0
80 2 2.7669511650912817 0.0 0.0 0 0 0
81 3 0.0 0.0 4.518412331782038 0 0 0
82 4 2.7669511650912817 -2.220446049250313e-16 4.518412331782038 0 0 0
83 4 1.8446341100608545 1.3043532880320425 2.259206165891019 0 0 0
84 1 4.6115852751521365 1.3043532880320425 2.259206165891019 0 0 0
85 2 3.689268220121709 2.608706576064085 0.0 0 0 0
86 1 6.45621938521299 2.6087065760640846 0.0 0 0 0
87 2 0.0 0.0 9.036824663564076 0 0 0
88 3 2.766951165091282 2.220446049250313e-16 9.036824663564076 0 0 0
89 2 1.8446341100608545 1.3043532880320425 6.777618497673057 0 0 0
90 4 4.6115852751521365 1.3043532880320425 6.777618497673057 0 0 0
91 1 3.689268220121709 2.608706576064085 4.518412331782038 0 0 0
92 3 6.45621938521299 2.608706576064085 4.518412331782038 0 0 0
93 1 5.533902330182563 3.9130598640961276 2.259206165891019 0 0 0
94 1 7.378536440243418 5.21741315212817 0.0 0 0 0
95 4 1.8446341100608543 1.304353288032042 11.296030829455095 0 0 0
96 2 4.611585275152136 1.3043532880320425 11.296030829455095 0 0 0
97 4 3.6892682201217086 2.6087065760640846 9.036824663564076 0 0 0
98 3 6.45621938521299 2.6087065760640846 9.036824663564076 0 0 0
99 4 5.533902330182563 3.913059864096127 6.777618497673057 0 0 0
100 4 7.378536440243418 5.21741315212817 4.518412331782038 0 0 0
101 1 5.533902330182563 3.9130598640961276 11.296030829455095 0 0 0
102 3 7.378536440243418 5.21741315212817 9.036824663564076 0 0 0
103 1 5.533902330182563 0.0 0.0 0 0 0
104 1 5.533902330182563 0.0 4.518412331782038 0 0 0
105 2 7.378536440243418 1.3043532880320425 2.259206165891019 0 0 0
106 3 5.533902330182563 -4.440892098500626e-16 9.036824663564076 0 0 0
107 1 7.378536440243418 1.304353288032042 6.777618497673057 0 0 0
108 1 7.378536440243418 1.3043532880320425 11.296030829455095 0 0 0
109 4 0.9223170550304269 14.347886168352467 15.814443161237133 0 0 0
110 3 0.922317055030426 14.347886168352465 20.33285549301917 0 0 0
111 4 0.9223170550304278 14.347886168352467 24.851267824801212 0 0 0
112 2 0.9223170550304269 10.43482630425634 13.555236995346114 0 0 0
113 4 0.922317055030426 10.434826304256339 18.07364932712815 0 0 0
114 4 0.0 11.739179592288382 15.814443161237133 0 0 0
115 4 2.766951165091281 11.739179592288382 15.814443161237133 0 0 0
116 2 1.8446341100608548 13.043532880320424 13.555236995346114 0 0 0
117 4 4.611585275152135 13.043532880320424 13.555236995346114 0 0 0
118 2 0.922317055030426 10.43482630425634 22.59206165891019 0 0 0
119 1 0.0 11.739179592288382 20.33285549301917 0 0 0
120 1 2.76695116509128 11.73917959228838 20.33285549301917 0 0 0
121 1 1.8446341100608539 13.043532880320424 18.07364932712815 0 0 0
122 3 4.611585275152135 13.043532880320424 18.07364932712815 0 0 0
123 4 3.6892682201217095 14.347886168352467 15.814443161237133 0 0 0
124 1 6.4562193852129885 14.347886168352467 15.814443161237133 0 0 0
125 2 -8.881784197001252e-16 11.73917959228838 24.85126782480121 0 0 0
126 1 2.7669511650912817 11.739179592288384 24.851267824801212 0 0 0
127 3 1.8446341100608539 13.043532880320424 22.59206165891019 0 0 0
128 4 4.611585275152135 13.043532880320424 22.59206165891019 0 0 0
129 1 3.6892682201217077 14.347886168352467 20.33285549301917 0 0 0
130 4 6.45621938521299 14.347886168352467 20.332855493019174 0 0 0
131 3 3.6892682201217095 14.347886168352467 24.85126782480121 0 0 0
132 2 6.45621938521299 14.347886168352467 24.851267824801212 0 0 0
133 3 0.9223170550304269 6.521766440160212 15.814443161237133 0 0 0
134 4 0.0 7.826119728192255 13.555236995346114 0 0 0
135 1 2.7669511650912817 7.826119728192255 13.555236995346114 0 0 0
136 4 0.9223170550304269 6.521766440160212 20.33285549301917 0 0 0
137 1 4.440892098500626e-16 7.826119728192255 18.07364932712815 0 0 0
138 3 2.766951165091281 7.826119728192253 18.07364932712815 0 0 0
139 2 1.8446341100608543 9.130473016224297 15.814443161237133 0 0 0
140 3 4.611585275152136 9.130473016224297 15.814443161237133 0 0 0
141 4 3.689268220121709 10.43482630425634 13.555236995346114 0 0 0
142 4 6.456219385212989 10.434826304256339 13.555236995346114 0 0 0
143 4 0.922317055030426 6.521766440160212 24.85126782480121 0 0 0
144 3 -4.440892098500626e-16 7.826119728192254 22.59206165891019 0 0 0
145 1 2.766951165091281 7.826119728192253 22.59206165891019 0 0 0
146 1 1.8446341100608543 9.130473016224297 20.33285549301917 0 0 0
147 3 4.611585275152135 9.130473016224295 20.33285549301917 0 0 0
148 4 3.689268220121708 10.43482630425634 18.07364932712815 0 0 0
149 1 6.456219385212989 10.434826304256339 18.07364932712815 0 0 0
150 1 5.533902330182563 11.739179592288382 15.814443161237133 0 0 0
151 4 7.378536440243417 13.043532880320424 13.555236995346114 0 0 0
